0;85858;77873;83100
1;85858;77873;83100
2;85858;77873;83100
3;85858;77873;83100
4;85858;77873;83100
5;85858;77873;83100
6;85858;77873;83100
7;85858;77873;83100
8;85858;77873;83100
9;85858;77873;83100
10;85858;77873;83100
11;85858;77873;83100
12;85858;77873;83100
13;85858;77873;83100
14;85858;77873;83100
15;85858;77873;83100
16;85858;77873;83100
17;85858;77873;83100
18;85858;77873;83100
19;85858;77873;83100
20;85864;77855;83107
21;85864;77855;83107
22;85864;77855;83107
23;85858;77873;83100
24;85864;77855;83107
25;85864;77855;83107
26;85864;77855;83107
27;85864;77855;83107
28;85864;77855;83107
29;85864;77855;83107
30;85864;77855;83107
31;85864;77855;83107
32;85864;77855;83107
33;85864;77855;83107
34;85864;77855;83107
35;85864;77855;83107
36;85864;77855;83107
37;85864;77855;83107
38;85858;77873;83100
39;85864;77855;83107
40;85864;77855;83107
41;85864;77855;83107
42;85864;77855;83107
43;85864;77855;83107
44;85864;77855;83107
45;85864;77855;83107
46;85864;77855;83107
47;85864;77855;83107
48;85864;77855;83107
49;85864;77855;83107
50;85864;77855;83107
51;85864;77855;83107
52;85864;77855;83107
53;85858;77873;83100
54;85864;77855;83107
55;85864;77855;83107
56;85864;77855;83107
57;85864;77855;83107
58;85864;77855;83107
59;85864;77855;83107
60;85864;77855;83107
61;85864;77855;83107
62;85864;77855;83107
63;85864;77855;83107
64;85864;77855;83107
65;85864;77855;83107
66;85864;77855;83107
67;85864;77855;83107
68;85864;77855;83107
69;85864;77855;83107
70;85864;77855;83107
71;85864;77855;83107
72;85864;77855;83107
73;85864;77855;83107
74;85864;77855;83107
75;85864;77855;83107
76;85864;77855;83107
77;85864;77855;83107
78;85864;77855;83107
79;85864;77855;83107
80;85864;77855;83107
81;85864;77855;83107
82;85864;77855;83107
83;85864;77855;83107
84;85864;77855;83107
85;85864;77855;83107
86;85864;77855;83107
87;85864;77855;83107
88;85858;77873;83100
89;85864;77855;83107
90;85864;77855;83107
91;85864;77855;83107
92;85864;77855;83107
93;85864;77855;83107
94;85864;77855;83107
95;85864;77855;83107
96;85864;77855;83107
97;85858;77873;83100
98;85864;77855;83107
99;85858;77873;83100
100;85864;77855;83107
101;85858;77873;83100
102;85864;77855;83107
103;85864;77855;83107
104;85864;77855;83107
105;85864;77855;83107
106;85864;77855;83107
107;85858;77873;83100
108;85864;77855;83107
109;85858;77873;83100
110;85858;77873;83100
111;85858;77873;83100
112;85858;77873;83100
113;85858;77873;83100
114;85858;77873;83100
115;85858;77873;83100
116;85864;77855;83107
117;85858;77873;83100
118;85858;77873;83100
119;85858;77873;83100
120;85864;77855;83107
121;85858;77873;83100
122;85864;77855;83107
123;85864;77855;83107
124;85864;77855;83107
125;85864;77855;83107
126;85864;77855;83107
127;85864;77855;83107
128;85864;77855;83107
129;85864;77855;83107
130;85858;77873;83100
131;85864;77855;83107
132;85864;77855;83107
133;85858;77873;83100
134;85864;77855;83107
135;85858;77873;83100
136;85864;77855;83107
137;85858;77873;83100
138;85864;77855;83107
139;85858;77873;83100
140;85864;77855;83107
141;85858;77873;83100
142;85864;77855;83107
143;85864;77855;83107
144;85864;77855;83107
145;85864;77855;83107
146;85858;77873;83100
147;85864;77855;83107
148;85864;77855;83107
149;85864;77855;83107
150;85864;77855;83107
151;85864;77855;83107
152;85864;77855;83107
153;85864;77855;83107
154;85864;77855;83107
155;85864;77855;83107
156;85864;77855;83107
157;85864;77855;83107
158;85864;77855;83107
159;85864;77855;83107
160;85864;77855;83107
161;85864;77855;83107
162;85864;77855;83107
163;85864;77855;83107
164;85864;77855;83107
165;85864;77855;83107
166;85864;77855;83107
167;85864;77855;83107
168;85864;77855;83107
169;85864;77855;83107
170;85864;77855;83107
171;85864;77855;83107
172;85864;77855;83107
173;85864;77855;83107
174;85864;77855;83107
175;85864;77855;83107
176;85864;77855;83107
177;85864;77855;83107
178;85864;77855;83107
179;85864;77855;83107
180;85864;77855;83107
181;85864;77855;83107
182;85864;77855;83107
183;85864;77855;83107
184;85864;77855;83107
185;85864;77855;83107
186;85864;77855;83107
187;85858;77873;83100
188;85864;77855;83107
189;85864;77855;83107
190;85864;77855;83107
191;85864;77855;83107
192;85864;77855;83107
193;85864;77855;83107
194;85864;77855;83107
195;85864;77855;83107
196;85864;77855;83107
197;85864;77855;83107
198;85864;77855;83107
199;85864;77855;83107
200;85864;77855;83107
201;85864;77855;83107
202;85864;77855;83107
203;85864;77855;83107
204;85864;77855;83107
205;85864;77855;83107
206;85864;77855;83107
207;85864;77855;83107
208;85864;77855;83107
209;85864;77855;83107
210;85864;77855;83107
211;85864;77855;83107
212;85864;77855;83107
213;85864;77855;83107
214;85864;77855;83107
215;85864;77855;83107
216;85864;77855;83107
217;85864;77855;83107
218;85864;77855;83107
219;85864;77855;83107
220;85864;77855;83107
221;85864;77855;83107
222;85864;77855;83107
223;85864;77855;83107
224;85864;77855;83107
225;85864;77855;83107
226;85864;77855;83107
227;85864;77855;83107
228;85864;77855;83107
229;85864;77855;83107
230;85864;77855;83107
231;85864;77855;83107
232;85864;77855;83107
233;85864;77855;83107
234;85864;77855;83107
235;85864;77855;83107
236;85864;77855;83107
237;85864;77855;83107
238;85864;77855;83107
239;85864;77855;83107
240;85864;77855;83107
